,edit_count,sentiment,neg_sentiment
2015-12-23,4.0,-0.28631107859739946,0.5421115921115921
2015-12-24,3.8,-0.2741929691989815,0.51988936988937
2015-12-25,3.7666666666666666,-0.24096416651801228,0.4865560365560366
2015-12-26,3.8333333333333335,-0.24196564077929616,0.5032227032227032
2015-12-27,3.8333333333333335,-0.24196564077929616,0.5032227032227032
2015-12-28,3.8,-0.20873866001363556,0.4698893698893699
2015-12-29,3.933333333333333,-0.19257099498903713,0.4782227032227032
2015-12-30,3.966666666666667,-0.1938271152933037,0.47988936988936987
2015-12-31,4.033333333333333,-0.19799297531044444,0.49655603655603653
2016-01-01,4.033333333333333,-0.18391694836744957,0.48544492544492546
2016-01-02,4.066666666666666,-0.1865737545450127,0.48703222703222704
2016-01-03,3.9,-0.1510345603130711,0.467984607984608
2016-01-04,4.066666666666666,-0.1417931849031766,0.46242905242905247
2016-01-05,4.0,-0.1664664103854815,0.4757623857623858
2016-01-06,4.0,-0.1352467412023862,0.4590957190957191
2016-01-07,4.033333333333333,-0.13808020750516709,0.4606830206830207
2016-01-08,4.066666666666666,-0.14528684379713014,0.4654978354978355
2016-01-09,4.033333333333333,-0.16158868367860327,0.47660894660894665
2016-01-10,3.9,-0.14590686902790875,0.4516089466089467
2016-01-11,4.166666666666667,-0.16161663176972973,0.45968975468975465
2016-01-12,4.066666666666666,-0.16770329981074703,0.4485786435786436
2016-01-13,4.166666666666667,-0.18159854189249514,0.4708008658008659
2016-01-14,3.966666666666667,-0.21779615854911646,0.49302308802308803
2016-01-15,3.6333333333333333,-0.24092778756096422,0.5051443001443002
2016-01-16,3.6333333333333333,-0.2741427262015587,0.5218109668109668
2016-01-17,3.6333333333333333,-0.24505456580593646,0.5051443001443001
2016-01-18,3.533333333333333,-0.27468697555072896,0.5218109668109668
2016-01-19,3.566666666666667,-0.28675236186165826,0.5343109668109668
2016-01-20,3.2666666666666666,-0.2820771378356141,0.5376443001443002
2016-01-21,3.2,-0.22261372891511408,0.5043109668109669
2016-01-22,3.3,-0.23787006425307083,0.5126443001443002
2016-01-23,3.3666666666666667,-0.20476139572705715,0.5126443001443002
2016-01-24,3.566666666666667,-0.22620996423011908,0.5404220779220779
2016-01-25,3.7,-0.24726306353124533,0.551533189033189
2016-01-26,3.7666666666666666,-0.24757906152916503,0.5681998556998558
2016-01-27,3.8,-0.21553838803482606,0.5681998556998558
2016-01-28,4.0,-0.23178108358494992,0.5765331890331891
2016-01-29,3.966666666666667,-0.23050583565346952,0.5748665223665224
2016-01-30,4.066666666666666,-0.2588636947086707,0.5915331890331891
2016-01-31,4.1,-0.26209855037377167,0.5943109668109668
2016-02-01,3.8666666666666667,-0.24821113901779937,0.5705014430014431
2016-02-02,4.133333333333334,-0.29774447200145215,0.5971681096681097
2016-02-03,3.933333333333333,-0.3285604178155054,0.6138347763347765
2016-02-04,3.966666666666667,-0.2978677922730236,0.5971681096681097
2016-02-05,3.933333333333333,-0.2708510542158871,0.5805014430014431
2016-02-06,3.7333333333333334,-0.28913927063646944,0.5900252525252526
2016-02-07,3.5,-0.2903349026571019,0.5889141414141414
2016-02-08,3.566666666666667,-0.29095086599690745,0.5889141414141414
2016-02-09,3.6,-0.3241770420998636,0.6222474747474748
2016-02-10,3.3,-0.33102111500170495,0.6252777777777777
2016-02-11,3.3,-0.33102111500170495,0.6252777777777777
2016-02-12,3.2,-0.3171258729199568,0.6030555555555555
2016-02-13,3.0,-0.2949097042116854,0.5752777777777778
2016-02-14,3.033333333333333,-0.29453470854295627,0.5752777777777778
2016-02-15,3.033333333333333,-0.2946296339068148,0.5752777777777778
2016-02-16,3.2333333333333334,-0.3014485418630971,0.5794444444444444
2016-02-17,3.3333333333333335,-0.3023082729677359,0.5794444444444444
2016-02-18,3.2,-0.34235072125991184,0.6002777777777778
2016-02-19,3.4,-0.34704715855064844,0.595515873015873
2016-02-20,3.5,-0.37814594057344253,0.6121825396825397
2016-02-21,3.3666666666666667,-0.3933161611074493,0.6038492063492064
2016-02-22,3.3,-0.426424829633463,0.6038492063492064
2016-02-23,3.2666666666666666,-0.4156231765661921,0.5960714285714287
2016-02-24,3.5,-0.4054926850445687,0.5913705738705738
2016-02-25,3.433333333333333,-0.405176687046649,0.5747039072039072
2016-02-26,3.4,-0.437217360540988,0.5747039072039072
2016-02-27,3.066666666666667,-0.4371423300154626,0.5580372405372405
2016-02-28,3.0,-0.450996940935415,0.5663705738705739
2016-02-29,2.8666666666666667,-0.4515216211525221,0.5663705738705739
2016-03-01,2.8666666666666667,-0.43438994487599725,0.5580372405372406
2016-03-02,2.8666666666666667,-0.43438994487599725,0.5580372405372406
2016-03-03,2.533333333333333,-0.415305843358002,0.5313705738705738
2016-03-04,2.466666666666667,-0.38200468957897216,0.4980372405372406
2016-03-05,2.3333333333333335,-0.37996001432812404,0.4813705738705739
2016-03-06,2.3666666666666667,-0.4059034177708247,0.4980372405372406
2016-03-07,2.3333333333333335,-0.3729560563015559,0.46470390720390725
2016-03-08,2.2333333333333334,-0.3591846137292801,0.442481684981685
2016-03-09,2.1333333333333333,-0.35908914993679714,0.442481684981685
2016-03-10,2.1666666666666665,-0.32563686957435,0.42581501831501833
2016-03-11,2.1666666666666665,-0.2937524625706294,0.40914835164835167
2016-03-12,2.1666666666666665,-0.2937524625706294,0.40914835164835167
2016-03-13,2.3,-0.29639666716730784,0.42581501831501833
2016-03-14,2.3666666666666667,-0.32830881715293914,0.4591483516483517
2016-03-15,2.533333333333333,-0.2871290161259591,0.4353388278388278
2016-03-16,2.533333333333333,-0.26101113399342885,0.41867216117216116
2016-03-17,2.3666666666666667,-0.283335289926756,0.4311721611721612
2016-03-18,2.2,-0.21697400335281614,0.39783882783882785
2016-03-19,2.1333333333333333,-0.18798598919122936,0.3811721611721612
2016-03-20,2.033333333333333,-0.15278912302520542,0.3609340659340659
2016-03-21,1.9666666666666666,-0.15074524001942743,0.3609340659340659
2016-03-22,1.9666666666666666,-0.15074524001942743,0.3609340659340659
2016-03-23,2.1,-0.15135152753856448,0.37760073260073257
2016-03-24,1.9666666666666666,-0.10743062711424298,0.3576007326007326
2016-03-25,1.5666666666666667,-0.12872269964880415,0.3678571428571428
2016-03-26,1.5666666666666667,-0.12872269964880415,0.3678571428571428
2016-03-27,1.5666666666666667,-0.12872269964880415,0.3678571428571428
2016-03-28,1.5666666666666667,-0.12872269964880415,0.3678571428571428
2016-03-29,1.6333333333333333,-0.11396236138211356,0.35952380952380947
2016-03-30,1.6,-0.08091396209266451,0.32619047619047614
2016-03-31,1.5333333333333334,-0.11416601952579288,0.3428571428571428
2016-04-01,1.5333333333333334,-0.11416601952579288,0.3428571428571428
2016-04-02,1.5333333333333334,-0.11416601952579288,0.3428571428571428
2016-04-03,1.5333333333333334,-0.11416601952579288,0.3428571428571428
2016-04-04,1.5333333333333334,-0.11416601952579288,0.3428571428571428
2016-04-05,1.4666666666666666,-0.11315998352236219,0.32619047619047614
2016-04-06,1.4666666666666666,-0.11315998352236219,0.32619047619047614
2016-04-07,1.4666666666666666,-0.11315998352236219,0.32619047619047614
2016-04-08,1.4333333333333333,-0.08002098119921155,0.2928571428571428
2016-04-09,1.3666666666666667,-0.08024708545870252,0.27619047619047615
2016-04-10,1.3333333333333333,-0.1121715020802286,0.29285714285714287
2016-04-11,1.3333333333333333,-0.1121715020802286,0.29285714285714287
2016-04-12,1.2,-0.10952729748355018,0.2761904761904762
2016-04-13,1.1333333333333333,-0.07761514749791888,0.24285714285714288
2016-04-14,0.9333333333333333,-0.1191392418411043,0.26666666666666666
2016-04-15,0.8666666666666667,-0.11196952727105883,0.25
2016-04-16,0.8333333333333334,-0.10901483297348022,0.25
2016-04-17,0.8,-0.142137748003006,0.25
2016-04-18,0.7333333333333333,-0.13806333243846894,0.23333333333333334
2016-04-19,0.6666666666666666,-0.12353852987289429,0.225
2016-04-20,0.6666666666666666,-0.12477070689201356,0.225
2016-04-21,0.6666666666666666,-0.12477070689201356,0.225
2016-04-22,0.5333333333333333,-0.12416441937287649,0.20833333333333334
2016-04-23,0.5666666666666667,-0.15772872467835744,0.225
2016-04-24,0.6,-0.15689834853013357,0.225
2016-04-25,0.6666666666666666,-0.15650688807169597,0.24166666666666667
2016-04-26,0.8333333333333334,-0.17601115663846334,0.26833333333333337
2016-04-27,0.9333333333333333,-0.18990915576616924,0.29055555555555557
2016-04-28,0.8,-0.17210620800654092,0.26555555555555554
2016-04-29,0.8,-0.17210620800654092,0.26555555555555554
2016-04-30,0.7333333333333333,-0.13888383666674295,0.23222222222222222
2016-05-01,0.8,-0.17182764569918313,0.26555555555555554
2016-05-02,1.1666666666666667,-0.17462611971479475,0.28373737373737373
2016-05-03,1.4,-0.18842033665417593,0.30754689754689757
2016-05-04,1.5,-0.2215795277327858,0.3408802308802309
2016-05-05,1.5333333333333334,-0.25080084391142554,0.3742135642135642
2016-05-06,1.5666666666666667,-0.28411346661752096,0.40754689754689755
2016-05-07,1.6,-0.3161950726082487,0.44088023088023093
2016-05-08,1.6,-0.3161950726082487,0.44088023088023093
2016-05-09,1.6,-0.3161950726082487,0.44088023088023093
2016-05-10,1.5666666666666667,-0.2828886865348183,0.40754689754689755
2016-05-11,1.5666666666666667,-0.2828886865348183,0.40754689754689755
2016-05-12,1.6333333333333333,-0.31594989188219735,0.44088023088023093
2016-05-13,1.6333333333333333,-0.31594989188219735,0.44088023088023093
2016-05-14,1.6333333333333333,-0.2522356081774396,0.40754689754689755
2016-05-15,1.7333333333333334,-0.2804676481853488,0.44088023088023093
2016-05-16,2.066666666666667,-0.28156861915560855,0.44088023088023093
2016-05-17,2.1666666666666665,-0.3148536270297795,0.47421356421356425
2016-05-18,2.1666666666666665,-0.3148536270297795,0.47421356421356425
2016-05-19,2.1,-0.3397909944690495,0.47421356421356425
2016-05-20,2.033333333333333,-0.3385609145400156,0.4575468975468976
2016-05-21,2.066666666666667,-0.37176771317295526,0.4908802308802309
2016-05-22,2.066666666666667,-0.37176771317295526,0.4908802308802309
2016-05-23,2.2,-0.4042044009205927,0.5075468975468975
2016-05-24,2.1333333333333333,-0.37181862249346864,0.47421356421356425
2016-05-25,2.1666666666666665,-0.4054963306026885,0.4908802308802309
2016-05-26,2.066666666666667,-0.41604600344471426,0.49754689754689757
2016-05-27,2.0,-0.4351367234624653,0.5086580086580087
2016-05-28,2.0,-0.4351367234624653,0.5086580086580087
2016-05-29,2.0,-0.4351367234624653,0.5086580086580087
2016-05-30,2.1,-0.44626866573465157,0.5308802308802308
2016-05-31,2.066666666666667,-0.432422864381197,0.5308802308802308
2016-06-01,1.7,-0.4296243903655854,0.5126984126984128
2016-06-02,1.4666666666666666,-0.41583017342620426,0.4888888888888889
2016-06-03,1.4,-0.3533373233344819,0.45555555555555555
2016-06-04,1.4,-0.34626587794886693,0.45555555555555555
2016-06-05,1.4,-0.34617784387535516,0.45555555555555555
2016-06-06,1.4666666666666666,-0.3471342315276464,0.45555555555555555
2016-06-07,1.5,-0.31423995792865755,0.45555555555555555
2016-06-08,1.5333333333333334,-0.3474810133377711,0.4888888888888889
2016-06-09,1.6333333333333333,-0.3557722340027491,0.5111111111111112
2016-06-10,1.6333333333333333,-0.3557722340027491,0.5111111111111112
2016-06-11,1.5666666666666667,-0.3227110286553701,0.4777777777777778
2016-06-12,1.5666666666666667,-0.3227110286553701,0.4777777777777778
2016-06-13,1.5333333333333334,-0.3531519651412964,0.4777777777777778
2016-06-14,1.4333333333333333,-0.32491992513338724,0.4444444444444445
2016-06-15,1.0333333333333334,-0.29349446925852035,0.41111111111111115
2016-06-16,1.0,-0.2886733207437727,0.41111111111111115
2016-06-17,1.0,-0.2886733207437727,0.41111111111111115
2016-06-18,1.0333333333333334,-0.32122677498393587,0.4444444444444445
2016-06-19,1.0333333333333334,-0.32122677498393587,0.4444444444444445
2016-06-20,1.0,-0.2880199763509962,0.41111111111111115
2016-06-21,1.0,-0.2880199763509962,0.41111111111111115
2016-06-22,0.8,-0.2552929682864083,0.3777777777777778
2016-06-23,0.8333333333333334,-0.2886167032851113,0.41111111111111115
2016-06-24,0.7333333333333333,-0.25533045563432905,0.3777777777777778
2016-06-25,0.8666666666666667,-0.24596400592062206,0.3722222222222222
2016-06-26,1.1,-0.24518207642767162,0.3722222222222222
2016-06-27,1.2666666666666666,-0.2671126593483819,0.3988888888888889
2016-06-28,1.4,-0.2996979047192468,0.43222222222222223
2016-06-29,1.8333333333333333,-0.30202244439058834,0.43291666666666667
2016-06-30,1.8666666666666667,-0.31622847833567197,0.43291666666666667
2016-07-01,1.8666666666666667,-0.31622847833567197,0.43291666666666667
2016-07-02,1.9666666666666666,-0.30614878454142147,0.4440277777777778
2016-07-03,2.433333333333333,-0.3504040133787526,0.46847222222222223
2016-07-04,2.433333333333333,-0.361573864205016,0.46847222222222223
2016-07-05,2.466666666666667,-0.3616711151434316,0.46847222222222223
2016-07-06,2.533333333333333,-0.3618084707359473,0.46847222222222223
2016-07-07,2.566666666666667,-0.42784754619002346,0.5018055555555556
2016-07-08,2.566666666666667,-0.42759050910671553,0.5018055555555556
2016-07-09,2.966666666666667,-0.442836408863465,0.5084722222222223
2016-07-10,3.7333333333333334,-0.46512919362688415,0.5360084541062803
2016-07-11,3.8666666666666667,-0.498333477937225,0.5693417874396136
2016-07-12,3.966666666666667,-0.5316486894717252,0.6026751207729469
2016-07-13,4.6,-0.5514647764750649,0.6289909102466311
2016-07-14,4.6,-0.5514647764750649,0.6289909102466311
2016-07-15,4.6,-0.5514647764750649,0.6289909102466311
2016-07-16,4.533333333333333,-0.5230009171156416,0.5956575769132978
2016-07-17,4.533333333333333,-0.5230009171156416,0.5956575769132978
2016-07-18,4.5,-0.4904474628754784,0.5623242435799644
2016-07-19,4.5,-0.4904474628754784,0.5623242435799644
2016-07-20,4.5,-0.4904474628754784,0.5623242435799644
2016-07-21,4.5,-0.4904474628754784,0.5623242435799644
2016-07-22,4.566666666666666,-0.4903518530516157,0.5789909102466311
2016-07-23,4.533333333333333,-0.4570281180529127,0.5456575769132977
2016-07-24,4.533333333333333,-0.4570281180529127,0.5456575769132977
2016-07-25,4.333333333333333,-0.43634062635782656,0.51787979913552
2016-07-26,4.066666666666666,-0.40413383670532005,0.4845464658021867
2016-07-27,3.933333333333333,-0.41529292134327983,0.4912131324688533
2016-07-28,3.8,-0.38270767597241495,0.45787979913551996
2016-07-29,3.3333333333333335,-0.3680643324343691,0.45162979913552
2016-07-30,3.2666666666666666,-0.33476029081029984,0.41829646580218666
2016-07-31,3.2666666666666666,-0.33476029081029984,0.41829646580218666
2016-08-01,3.1666666666666665,-0.34483998460455034,0.4071853546910756
2016-08-02,2.6666666666666665,-0.3299184147803316,0.3827409102466311
2016-08-03,2.6333333333333333,-0.2965986931610435,0.34940757691329777
2016-08-04,2.566666666666667,-0.2632768535900443,0.31607424357996444
2016-08-05,2.4,-0.23010150435450966,0.2827409102466311
2016-08-06,2.3333333333333335,-0.19695670249942238,0.24940757691329776
2016-08-07,2.5,-0.1549943852048777,0.22718535469107554
2016-08-08,2.033333333333333,-0.09820478515045471,0.19829646580218663
2016-08-09,1.2666666666666666,-0.07591200038703562,0.17076023391812864
2016-08-10,1.2,-0.0748432771852839,0.17076023391812864
2016-08-11,1.1666666666666667,-0.04160168930801035,0.15409356725146198
2016-08-12,0.5333333333333333,-0.021785602304670547,0.1277777777777778
2016-08-13,0.5333333333333333,-0.021785602304670547,0.1277777777777778
2016-08-14,0.5333333333333333,-0.021785602304670547,0.1277777777777778
2016-08-15,0.9333333333333333,-0.049090618391831715,0.15833333333333335
2016-08-16,0.9333333333333333,-0.049090618391831715,0.15833333333333335
2016-08-17,0.9333333333333333,-0.049090618391831715,0.15833333333333335
2016-08-18,0.9333333333333333,-0.049090618391831715,0.15833333333333335
2016-08-19,0.9333333333333333,-0.049090618391831715,0.15833333333333335
2016-08-20,0.9333333333333333,-0.049090618391831715,0.15833333333333335
2016-08-21,0.8666666666666667,-0.049186228215694426,0.1416666666666667
2016-08-22,0.8666666666666667,-0.049186228215694426,0.1416666666666667
2016-08-23,0.8666666666666667,-0.049186228215694426,0.1416666666666667
2016-08-24,0.8666666666666667,-0.049186228215694426,0.1416666666666667
2016-08-25,0.8666666666666667,-0.049186228215694426,0.1416666666666667
2016-08-26,0.8333333333333334,-0.016096560657024386,0.10833333333333335
2016-08-27,0.9,0.01663626879453659,0.10833333333333335
2016-08-28,0.8333333333333334,0.01544940720001856,0.09166666666666669
2016-08-29,0.8333333333333334,0.01544940720001856,0.09166666666666669
2016-08-30,0.8333333333333334,0.01544940720001856,0.09166666666666669
2016-08-31,0.8333333333333334,0.01544940720001856,0.09166666666666669
2016-09-01,0.9666666666666667,-0.017561470468839012,0.12500000000000003
2016-09-02,1.1,-0.05086015661557516,0.15833333333333333
2016-09-03,1.7333333333333334,-0.0698305484495665,0.18464912280701756
2016-09-04,1.8333333333333333,-0.08478623729700234,0.2068713450292398
2016-09-05,1.9,-0.08223538897190875,0.22353801169590645
2016-09-06,1.8,-0.1244188116830692,0.24576023391812868
2016-09-07,2.1,-0.16519459395032182,0.2657602339181287
2016-09-08,2.1,-0.16519459395032182,0.2657602339181287
2016-09-09,2.033333333333333,-0.13305903284173265,0.23242690058479534
2016-09-10,1.9666666666666666,-0.13298540918450608,0.21576023391812868
2016-09-11,1.9666666666666666,-0.13298540918450608,0.21576023391812868
2016-09-12,2.066666666666667,-0.16505973082536846,0.249093567251462
2016-09-13,2.1,-0.1982514633909304,0.28242690058479536
2016-09-14,1.7666666666666666,-0.20390224879073818,0.2852046783625731
2016-09-15,1.9333333333333333,-0.22112598324902571,0.3118713450292398
2016-09-16,2.1333333333333333,-0.2433163961280159,0.33964912280701753
2016-09-17,2.1333333333333333,-0.2433163961280159,0.33964912280701753
2016-09-18,2.533333333333333,-0.24277455911127446,0.3563157894736842
2016-09-19,3.1,-0.25286795963638625,0.3778844169246646
2016-09-20,3.2666666666666666,-0.26165211587939263,0.39788441692466464
2016-09-21,3.2666666666666666,-0.26165211587939263,0.39788441692466464
2016-09-22,3.2666666666666666,-0.26165211587939263,0.39788441692466464
2016-09-23,3.466666666666667,-0.2631314001791371,0.4145510835913313
2016-09-24,3.5,-0.2964582544875834,0.44788441692466463
2016-09-25,3.6,-0.3075148220505344,0.47010663914688683
2016-09-26,3.533333333333333,-0.34024765150209535,0.47010663914688683
2016-09-27,3.533333333333333,-0.34024765150209535,0.47010663914688683
2016-09-28,3.533333333333333,-0.34024765150209535,0.47010663914688683
2016-09-29,3.533333333333333,-0.34024765150209535,0.47010663914688683
2016-09-30,3.566666666666667,-0.373469448650482,0.5034399724802202
2016-10-01,3.9,-0.36522500975532457,0.4986780677183154
2016-10-02,3.8666666666666667,-0.36521830456392423,0.4986780677183154
2016-10-03,3.4,-0.37948083091294177,0.5056956115779646
2016-10-04,3.433333333333333,-0.36690769816619234,0.500140056022409
2016-10-05,4.1,-0.3965242978090615,0.5137764196587725
2016-10-06,4.133333333333334,-0.3820207403257063,0.5054430863254392
2016-10-07,4.5,-0.39064348758802525,0.5108399117222647
2016-10-08,4.666666666666667,-0.3973142272387516,0.5308399117222646
2016-10-09,4.933333333333334,-0.42963623341466695,0.564173245055598
2016-10-10,5.233333333333333,-0.4407909846183452,0.5863954672778202
2016-10-11,6.033333333333333,-0.45039328014288943,0.6072288006111536
2016-10-12,6.233333333333333,-0.4429877725783447,0.6035250969074499
2016-10-13,6.433333333333334,-0.4160604316961796,0.5892393826217356
2016-10-14,6.4,-0.4163552203746667,0.5892393826217356
2016-10-15,6.433333333333334,-0.41148813807024204,0.5847949381772911
2016-10-16,6.266666666666667,-0.42261731170667854,0.5903504937328468
2016-10-17,6.433333333333334,-0.429071509272393,0.6103504937328467
2016-10-18,6.233333333333333,-0.43240238007294113,0.6103504937328467
2016-10-19,5.666666666666667,-0.4223089795478294,0.5887818662818662
2016-10-20,5.6,-0.4259296625026176,0.5910040885040886
2016-10-21,5.9,-0.4360934639695948,0.6132263107263108
2016-10-22,5.966666666666667,-0.46939931161440074,0.6465596440596442
2016-10-23,5.866666666666666,-0.49798677842388533,0.6632263107263108
2016-10-24,5.9,-0.4978695142325757,0.6632263107263108
2016-10-25,5.9,-0.4812463013387719,0.6521151996151996
2016-10-26,6.033333333333333,-0.46492187162806575,0.6604485329485329
2016-10-27,6.2,-0.4715049245016772,0.680448532948533
2016-10-28,6.2,-0.4715049245016772,0.680448532948533
2016-10-29,6.233333333333333,-0.504828687315881,0.7137818662818664
2016-10-30,6.466666666666667,-0.47528717101186496,0.6971151996151996
2016-10-31,6.0,-0.45052073223816486,0.668543771043771
2016-11-01,5.9,-0.41722875128282894,0.6352104377104377
2016-11-02,5.766666666666667,-0.41731872767303185,0.6352104377104377
2016-11-03,5.666666666666667,-0.4482407099017878,0.6518771043771044
2016-11-04,4.933333333333334,-0.42117495858401216,0.6215740740740741
2016-11-05,4.833333333333333,-0.3775360248856759,0.596574074074074
2016-11-06,4.166666666666667,-0.3819701515012002,0.604510582010582
2016-11-07,4.466666666666667,-0.3841649395881822,0.6059391534391535
2016-11-08,4.6,-0.3488029390731186,0.5864947089947089
2016-11-09,4.533333333333333,-0.3520029155350236,0.5880820105820105
2016-11-10,3.966666666666667,-0.36470159113249445,0.5958201058201058
2016-11-11,3.8333333333333335,-0.3611037235111787,0.592857142857143
2016-11-12,3.7666666666666666,-0.37611296427470664,0.6004761904761905
2016-11-13,3.7333333333333334,-0.3428623741092505,0.5671428571428572
2016-11-14,3.8,-0.34723152090001985,0.5699206349206349
2016-11-15,3.7666666666666666,-0.3139119343845932,0.5365873015873016
2016-11-16,3.6,-0.3074577368188787,0.5165873015873016
2016-11-17,3.533333333333333,-0.3221011140501057,0.5249206349206349
2016-11-18,3.6,-0.35540913726444595,0.5582539682539683
2016-11-19,3.533333333333333,-0.3658485570108449,0.5693650793650794
2016-11-20,3.2666666666666666,-0.3884065531690915,0.5804761904761905
2016-11-21,3.3666666666666667,-0.35936934103568396,0.5671428571428571
2016-11-22,3.3,-0.3625972736212943,0.5671428571428571
2016-11-23,3.2333333333333334,-0.32938768350415765,0.5338095238095237
2016-11-24,3.1333333333333333,-0.33495432883501053,0.5226984126984127
2016-11-25,3.2,-0.34073859867122436,0.5254761904761904
2016-11-26,3.066666666666667,-0.3021639169918166,0.5054761904761905
2016-11-27,3.066666666666667,-0.3021639169918166,0.5054761904761905
2016-11-28,3.033333333333333,-0.2688401541776127,0.47214285714285714
2016-11-29,2.7666666666666666,-0.2651598733332422,0.4554761904761905
2016-11-30,2.7666666666666666,-0.2651598733332422,0.4554761904761905
2016-12-01,2.8333333333333335,-0.2923282773958312,0.4888095238095238
2016-12-02,2.8,-0.25900538282261953,0.4554761904761905
2016-12-03,2.966666666666667,-0.2584220622976621,0.4554761904761905
2016-12-04,3.0,-0.2253988559047381,0.4554761904761905
2016-12-05,3.033333333333333,-0.28339873701334,0.4888095238095238
2016-12-06,3.066666666666667,-0.2959135169784228,0.4888095238095238
2016-12-07,2.6333333333333333,-0.32035130964858194,0.5007142857142858
2016-12-08,2.3666666666666667,-0.3566314951294945,0.5201587301587302
2016-12-09,2.2,-0.37115371780736106,0.5296825396825396
2016-12-10,1.9666666666666666,-0.348852746685346,0.5011111111111111
2016-12-11,1.8333333333333333,-0.3609966971476873,0.5077777777777778
2016-12-12,1.6666666666666667,-0.3397230647007624,0.4811111111111111
2016-12-13,1.7,-0.37293387472629547,0.5144444444444445
2016-12-14,1.5,-0.35924458175897594,0.5061111111111111
2016-12-15,1.5333333333333334,-0.39098154177268346,0.5394444444444445
2016-12-16,1.5333333333333334,-0.39098154177268346,0.5394444444444445
2016-12-17,1.4,-0.3735491307576497,0.5144444444444445
2016-12-18,1.7666666666666666,-0.3649511882586357,0.5093162393162394
2016-12-19,1.9666666666666666,-0.3735533743026929,0.5093162393162394
2016-12-20,2.2,-0.35856057196091384,0.500982905982906
2016-12-21,2.066666666666667,-0.3875971483114438,0.5143162393162394
2016-12-22,2.066666666666667,-0.3875908779028135,0.5143162393162394
2016-12-23,2.1333333333333333,-0.38776126274695766,0.530982905982906
2016-12-24,2.1666666666666665,-0.4210674421909528,0.5643162393162393
2016-12-25,1.9666666666666666,-0.431607602065445,0.5532051282051282
2016-12-26,1.9333333333333333,-0.46359923087124133,0.5532051282051282
2016-12-27,1.9333333333333333,-0.46359923087124133,0.5532051282051282
2016-12-28,1.9333333333333333,-0.46359923087124133,0.5532051282051282
2016-12-29,1.9333333333333333,-0.46359923087124133,0.5532051282051282
2016-12-30,2.033333333333333,-0.49684128697611324,0.5865384615384616
2016-12-31,2.066666666666667,-0.5026065671036386,0.5865384615384616
2017-01-01,2.066666666666667,-0.5026065671036386,0.5865384615384616
2017-01-02,1.9333333333333333,-0.4699081073459397,0.5698717948717948
2017-01-03,2.1333333333333333,-0.5256028185542833,0.5984432234432234
2017-01-04,2.066666666666667,-0.4925403048849513,0.5651098901098901
2017-01-05,2.0,-0.4594453484074682,0.5317765567765568
2017-01-06,2.0,-0.45928969087763727,0.5317765567765568
2017-01-07,1.8666666666666667,-0.42604949973587297,0.4984432234432235
2017-01-08,1.8666666666666667,-0.4303339382267406,0.4984432234432235
2017-01-09,2.066666666666667,-0.42787661190725795,0.5151098901098902
2017-01-10,2.1666666666666665,-0.3951459540515883,0.4984432234432235
2017-01-11,3.9,-0.40596365459963807,0.5202380952380953
2017-01-12,4.1,-0.3961165466442504,0.5154761904761905
2017-01-13,4.066666666666666,-0.42549433991658675,0.5321428571428571
2017-01-14,4.033333333333333,-0.39375737990287923,0.49880952380952387
2017-01-15,4.066666666666666,-0.426779338571906,0.5321428571428571
2017-01-16,4.066666666666666,-0.426779338571906,0.5321428571428571
2017-01-17,3.6666666666666665,-0.43504631634669716,0.5372710622710622
2017-01-18,3.5,-0.4035773855062049,0.5206043956043956
2017-01-19,3.2333333333333334,-0.3858483902227602,0.4956043956043956
2017-01-20,3.2,-0.3525431783608319,0.4622710622710623
2017-01-21,3.2,-0.35257489200549536,0.4622710622710623
2017-01-22,3.1333333333333333,-0.3524045071613512,0.44560439560439563
2017-01-23,3.1,-0.319098327717356,0.4122710622710623
2017-01-24,3.5,-0.3297376720387129,0.43449328449328456
2017-01-25,3.5,-0.3297376720387129,0.43449328449328456
2017-01-26,3.5,-0.3297376720387129,0.43449328449328456
2017-01-27,3.5,-0.3297376720387129,0.43449328449328456
2017-01-28,3.5,-0.3297376720387129,0.43449328449328456
2017-01-29,3.4,-0.29649561593384094,0.40115995115995123
2017-01-30,3.3,-0.2635619317437266,0.3678266178266179
2017-01-31,3.3,-0.2635619317437266,0.3678266178266179
2017-02-01,3.3333333333333335,-0.23044597489420457,0.3511599511599512
2017-02-02,3.1,-0.20777447007878505,0.3225885225885226
2017-02-03,3.1,-0.20777447007878505,0.3225885225885226
2017-02-04,3.1666666666666665,-0.2128251729685454,0.33925518925518927
2017-02-05,3.1333333333333333,-0.1796775100905089,0.30592185592185595
2017-02-06,3.1666666666666665,-0.2117242831268299,0.33925518925518927
2017-02-07,3.1333333333333333,-0.21174087010606016,0.33925518925518927
2017-02-08,2.933333333333333,-0.2141981964255427,0.3225885225885226
2017-02-09,2.8,-0.21371395736386922,0.30592185592185595
2017-02-10,1.1333333333333333,-0.22462482310476758,0.31746031746031744
2017-02-11,0.9,-0.20126112103462218,0.2888888888888889
2017-02-12,0.8666666666666667,-0.16884682178497315,0.2555555555555556
2017-02-13,0.8666666666666667,-0.16884682178497315,0.2555555555555556
2017-02-14,0.8666666666666667,-0.10450956225395201,0.22222222222222227
2017-02-15,0.8666666666666667,-0.10450956225395203,0.22222222222222227
2017-02-16,0.8333333333333334,-0.07153250376383463,0.18888888888888894
2017-02-17,0.7666666666666667,-0.07155498961607615,0.17222222222222225
